"expen","age_ref","sex_ref","white","black","american_indian","asian","other","multi_race","welf_reic","welf_not_reiv","fwagexm","year","quarter"
538.55994,26,1,1,0,0,0,0,0,0,1,75000,2021,3
1959.69589,61,1,1,0,0,0,0,0,0,1,173000,2021,3
1395.47459,61,1,1,0,0,0,0,0,0,1,173000,2021,3
195.27,67,2,1,0,0,0,0,0,0,1,12803,2021,3
261.77,37,2,1,0,0,0,0,0,0,1,925.2,2021,3
166.61,60,2,1,0,0,0,0,0,0,1,50000,2021,3
228.3,60,2,1,0,0,0,0,0,0,1,50000,2021,3
615.41405,53,2,1,0,0,0,0,0,0,1,85000,2021,3
1007.17998,53,2,1,0,0,0,0,0,0,1,85000,2021,3
573.33,34,1,1,0,0,0,0,0,0,1,90000,2021,3
890.68,34,1,1,0,0,0,0,0,0,1,90000,2021,3
391.71,71,1,1,0,0,0,0,0,0,1,36366.6,2021,3
448.55002,71,1,1,0,0,0,0,0,0,1,32774,2021,3
338.53,60,1,1,0,0,0,0,0,0,1,120000,2021,3
56.02,60,1,1,0,0,0,0,0,0,1,120000,2021,3
550.46293,30,2,1,0,0,0,0,0,0,1,115000,2021,3
349.99998,30,2,1,0,0,0,0,0,0,1,115000,2021,3
618.75213,55,2,1,0,0,0,0,0,0,1,43007.8,2021,3
767.06,61,2,1,0,0,0,0,0,0,1,50987.8,2021,3
49.12,22,1,1,0,0,0,0,0,0,1,50759.8,2021,3
632.89002,36,2,0,0,0,1,0,0,0,1,44000,2021,3
434.82,36,2,0,0,0,1,0,0,0,1,44000,2021,3
499.99996,42,2,0,0,0,1,0,0,0,1,128374.8,2021,3
399.99992,42,2,0,0,0,1,0,0,0,1,134532.8,2021,3
459.8,56,2,1,0,0,0,0,0,0,1,288324.1,2021,3
310.68,56,2,1,0,0,0,0,0,0,1,105421.6,2021,3
1354.26998,55,1,1,0,0,0,0,0,0,1,203000,2021,3
1115.97,55,1,1,0,0,0,0,0,0,1,203000,2021,3
1558.6,29,1,1,0,0,0,0,0,0,1,230000,2021,3
657.80794,29,1,1,0,0,0,0,0,0,1,230000,2021,3
378.94,40,2,0,1,0,0,0,0,0,1,4536.6,2021,3
9.36,40,2,0,1,0,0,0,0,0,1,2195.8,2021,3
72.9,59,1,1,0,0,0,0,0,0,1,1e+05,2021,3
36,59,1,1,0,0,0,0,0,0,1,1e+05,2021,3
875.83,61,1,1,0,0,0,0,0,0,1,41337.6,2021,3
279.56,61,1,1,0,0,0,0,0,0,1,51794.4,2021,3
190.62,69,2,1,0,0,0,0,0,0,1,38000,2021,3
142.29,69,2,1,0,0,0,0,0,0,1,38000,2021,3
132.12,27,1,1,0,0,0,0,0,0,1,63229.4,2021,3
270.7,27,1,1,0,0,0,0,0,0,1,62644.2,2021,3
291.96,33,1,1,0,0,0,0,0,0,1,288324.1,2021,3
254.72,33,1,1,0,0,0,0,0,0,1,288324.1,2021,3
328.21,41,2,0,1,0,0,0,0,0,1,50000,2021,3
252.82002,41,2,0,1,0,0,0,0,0,1,50000,2021,3
433.77593,65,1,0,1,0,0,0,0,0,1,50295.2,2021,3
324.53,65,1,0,1,0,0,0,0,0,1,42606.6,2021,3
792.68,27,2,0,0,0,1,0,0,0,1,86000,2021,3
264.55283,27,2,0,0,0,1,0,0,0,1,86000,2021,3
169.36,38,2,0,1,0,0,0,0,0,1,31200,2021,3
58.96,38,2,0,1,0,0,0,0,0,1,31200,2021,3
1087.74994,63,1,1,0,0,0,0,0,0,1,1300,2021,3
259.23229,63,1,1,0,0,0,0,0,0,1,1300,2021,3
474.72006,58,2,0,0,1,0,0,0,0,1,71189.2,2021,3
494.44004,58,2,0,0,1,0,0,0,0,1,71115.2,2021,3
89.85,46,2,0,0,0,1,0,0,0,1,177990.6,2021,3
314.34,20,1,1,0,0,0,0,0,0,1,7245.2,2021,3
123.80293,20,1,1,0,0,0,0,0,0,1,6905.2,2021,3
926.05996,46,2,1,0,0,0,0,0,0,1,103570,2021,3
1461.88,46,2,1,0,0,0,0,0,0,1,104481.4,2021,3
22.66,33,1,1,0,0,0,0,0,0,1,63941.2,2021,3
451.22,33,1,1,0,0,0,0,0,0,1,43281.6,2021,3
900.40998,71,1,1,0,0,0,0,0,0,1,48000,2021,3
189.1,81,2,0,1,0,0,0,0,0,1,18578.2,2021,3
181.52,81,2,0,1,0,0,0,0,0,1,15488.8,2021,3
33.14,52,2,1,0,0,0,0,0,0,1,30000,2021,3
839.78,55,1,0,1,0,0,0,0,0,1,13864,2021,3
649.32002,55,1,0,1,0,0,0,0,0,1,16658.2,2021,3
191.92,27,2,1,0,0,0,0,0,0,1,88000,2021,3
169.08,27,2,1,0,0,0,0,0,0,1,88000,2021,3
79.82,49,2,1,0,0,0,0,0,0,1,348324.1,2021,3
72.28,49,2,1,0,0,0,0,0,0,1,348324.1,2021,3
729.73,74,2,1,0,0,0,0,0,0,1,17007.8,2021,3
875.7,74,2,1,0,0,0,0,0,0,1,17388.4,2021,3
245.30002,19,2,0,1,0,0,0,0,0,1,37267.6,2021,3
206,19,2,0,1,0,0,0,0,0,1,36930.2,2021,3
846.26713,47,2,1,0,0,0,0,0,0,1,136000,2021,3
161.76,47,2,1,0,0,0,0,0,0,1,136000,2021,3
1340.52,54,2,0,0,0,0,0,1,0,1,104666,2021,3
983.88,54,2,0,0,0,0,0,1,0,1,99293.6,2021,3
733.48,47,2,1,0,0,0,0,0,0,1,97879.4,2021,3
396.16,47,2,1,0,0,0,0,0,0,1,104835.8,2021,3
583.53,69,2,1,0,0,0,0,0,0,1,87582.8,2021,3
526.31,69,2,1,0,0,0,0,0,0,1,75198.8,2021,3
537.52,25,1,1,0,0,0,0,0,0,1,44106.4,2021,3
230.74,25,1,1,0,0,0,0,0,0,1,45188.6,2021,3
186.38,58,2,0,1,0,0,0,0,0,1,17764.2,2021,3
80.86,58,2,0,1,0,0,0,0,0,1,24065.4,2021,3
179.29,30,1,1,0,0,0,0,0,0,1,135201,2021,3
359.61002,30,1,1,0,0,0,0,0,0,1,135201,2021,3
129.56,64,2,1,0,0,0,0,0,0,1,135000,2021,3
254.36,64,2,1,0,0,0,0,0,0,1,135000,2021,3
243.74063,59,1,1,0,0,0,0,0,0,1,125000,2021,3
556.67279,59,1,1,0,0,0,0,0,0,1,125000,2021,3
917.75002,62,2,1,0,0,0,0,0,0,1,115000,2021,3
1162.40998,62,2,1,0,0,0,0,0,0,1,115000,2021,3
66.6,60,1,0,1,0,0,0,0,0,1,38000,2021,3
30.8,60,1,0,1,0,0,0,0,0,1,38000,2021,3
309.5,75,2,0,0,0,1,0,0,0,1,56220.8,2021,3
356.62,75,2,0,0,0,1,0,0,0,1,56846.4,2021,3
489.99994,51,1,1,0,0,0,0,0,0,1,118486,2021,3
499.99998,51,1,1,0,0,0,0,0,0,1,116064,2021,3
593.5,35,1,1,0,0,0,0,0,0,1,108000,2021,3
960.34,35,1,1,0,0,0,0,0,0,1,108000,2021,3
93.87418,55,2,1,0,0,0,0,0,0,1,44956.8,2021,3
62.64,55,2,1,0,0,0,0,0,0,1,26804.8,2021,3
2.16,46,1,1,0,0,0,0,0,0,1,61137.8,2021,3
434.44,46,1,1,0,0,0,0,0,0,1,63324.6,2021,3
926.97114,42,2,1,0,0,0,0,0,0,1,175000,2021,3
606.56,42,2,1,0,0,0,0,0,0,1,175000,2021,3
548.26189,68,2,1,0,0,0,0,0,0,1,60000,2021,3
1000.20777,68,2,1,0,0,0,0,0,0,1,60000,2021,3
213.88,41,1,1,0,0,0,0,0,0,1,58716.8,2021,3
245.7,41,1,1,0,0,0,0,0,0,1,52913.8,2021,3
108,33,2,0,0,0,1,0,0,0,1,2000,2021,3
64,33,2,0,0,0,1,0,0,0,1,2000,2021,3
499.12188,58,1,1,0,0,0,0,0,0,1,137500,2021,3
393.39,58,1,1,0,0,0,0,0,0,1,137500,2021,3
816.7,50,1,1,0,0,0,0,0,0,1,230000,2021,3
96,21,1,1,0,0,0,0,0,0,1,41867.6,2021,3
44,21,1,1,0,0,0,0,0,0,1,11062.4,2021,3
431.3228,26,2,1,0,0,0,0,0,0,1,56000,2021,3
386.15,26,2,1,0,0,0,0,0,0,1,56000,2021,3
564.45,37,2,1,0,0,0,0,0,0,1,50000,2021,3
491.91994,37,2,1,0,0,0,0,0,0,1,50000,2021,3
110.02,38,2,1,0,0,0,0,0,0,1,50000,2021,3
373.96,38,2,1,0,0,0,0,0,0,1,50000,2021,3
200.00004,67,1,0,1,0,0,0,0,0,1,64658.2,2021,3
399.99998,87,1,0,1,0,0,0,0,0,1,74680.8,2021,3
83.4,64,2,0,1,0,0,0,0,0,1,2000,2021,3
290.3,74,2,1,0,0,0,0,0,0,1,13000,2021,3
346.32,74,2,1,0,0,0,0,0,0,1,13000,2021,3
371.70004,59,2,1,0,0,0,0,0,0,1,37068,2021,3
165.83998,59,2,1,0,0,0,0,0,0,1,39556,2021,3
279.63526,51,1,0,0,0,1,0,0,0,1,40000,2021,3
142.61,51,1,0,0,0,1,0,0,0,1,40000,2021,3
213.6,41,2,0,1,0,0,0,0,0,1,38026.8,2021,3
133.4,41,2,0,1,0,0,0,0,0,1,65328.6,2021,3
186.13,45,2,1,0,0,0,0,0,0,1,40000,2021,3
99.08,45,2,1,0,0,0,0,0,0,1,40000,2021,3
34,24,2,1,0,0,0,0,0,0,1,52849,2021,3
368.85713,47,2,1,0,0,0,0,0,0,1,43613.8,2021,3
709.89,47,2,1,0,0,0,0,0,0,1,41043.2,2021,3
128.44,22,1,0,0,0,0,0,1,0,1,77000,2021,3
43.08,22,1,0,0,0,0,0,1,0,1,77000,2021,3
380.78377,39,2,1,0,0,0,0,0,0,1,60232.2,2021,3
312.18,39,2,1,0,0,0,0,0,0,1,61012,2021,3
847.08,47,2,1,0,0,0,0,0,0,1,178000,2021,3
587.08,47,2,1,0,0,0,0,0,0,1,178000,2021,3
520.02,66,2,1,0,0,0,0,0,0,1,61558,2021,3
254.85,66,2,1,0,0,0,0,0,0,1,60354.2,2021,3
96.9,48,1,1,0,0,0,0,0,0,1,180000,2021,3
88.69,21,2,1,0,0,0,0,0,0,1,625,2021,3
19.32,21,2,1,0,0,0,0,0,0,1,625,2021,3
182.37,66,1,0,0,0,1,0,0,0,1,31200,2021,3
169.3,66,1,0,0,0,1,0,0,0,1,31200,2021,3
86.72,60,2,1,0,0,0,0,0,0,1,44861.8,2021,3
70.52,60,2,1,0,0,0,0,0,0,1,47800,2021,3
613.75939,57,1,1,0,0,0,0,0,0,1,82000,2021,3
341.98,57,1,1,0,0,0,0,0,0,1,82000,2021,3
1654.28679,57,1,1,0,0,0,0,0,0,1,256400,2021,3
859.46996,57,1,1,0,0,0,0,0,0,1,256400,2021,3
582,39,2,1,0,0,0,0,0,0,1,45000,2021,3
527.85,39,2,1,0,0,0,0,0,0,1,45000,2021,3
546.73,74,2,1,0,0,0,0,0,0,1,288324.1,2021,3
480.3,74,2,1,0,0,0,0,0,0,1,288324.1,2021,3
306,29,1,0,0,0,1,0,0,0,1,125000,2021,3
315.5,65,1,0,0,0,0,0,1,0,1,120647.8,2021,3
407.41,65,1,0,0,0,0,0,1,0,1,119377.2,2021,3
127.84,27,1,1,0,0,0,0,0,0,1,38000,2021,3
180.22,27,1,1,0,0,0,0,0,0,1,38000,2021,3
338.87998,43,2,1,0,0,0,0,0,0,1,105000,2021,3
160.98,43,2,1,0,0,0,0,0,0,1,105000,2021,3
58.61,27,2,0,1,0,0,0,0,0,1,18400,2021,3
281.41,63,1,1,0,0,0,0,0,0,1,2e+05,2021,3
429.22,45,2,1,0,0,0,0,0,0,1,180000,2021,3
480.91,45,2,1,0,0,0,0,0,0,1,180000,2021,3
29.86,22,1,1,0,0,0,0,0,0,1,61000,2021,3
264.22,33,1,0,0,0,1,0,0,0,1,128664.8,2021,3
153,33,1,0,0,0,1,0,0,0,1,132422.8,2021,3
1015.50588,36,1,1,0,0,0,0,0,0,1,136000,2021,3
38.2,36,1,1,0,0,0,0,0,0,1,136000,2021,3
819.42,59,1,1,0,0,0,0,0,0,1,124000,2021,3
556.66,59,1,1,0,0,0,0,0,0,1,124000,2021,3
415.09,35,2,1,0,0,0,0,0,0,1,24236,2021,3
488.2,35,2,1,0,0,0,0,0,0,1,23786,2021,3
954,35,1,1,0,0,0,0,0,0,1,288324.1,2021,3
890,35,1,1,0,0,0,0,0,0,1,288324.1,2021,3
427.48,42,2,1,0,0,0,0,0,0,1,7200,2021,3
662.27,42,2,1,0,0,0,0,0,0,1,7200,2021,3
8.25,33,2,1,0,0,0,0,0,0,1,39000,2021,3
240.26,33,2,1,0,0,0,0,0,0,1,39000,2021,3
1100.51466,63,2,1,0,0,0,0,0,0,1,288324.1,2021,3
601.91639,63,2,1,0,0,0,0,0,0,1,288324.1,2021,3
770.27,50,2,1,0,0,0,0,0,0,1,58935.4,2021,3
770.27,50,2,1,0,0,0,0,0,0,1,47164.2,2021,3
182.88,41,1,1,0,0,0,0,0,0,1,57311.4,2021,3
68.78,41,1,1,0,0,0,0,0,0,1,57097.4,2021,3
622.38,73,1,1,0,0,0,0,0,0,1,7200,2021,3
248.12,73,1,1,0,0,0,0,0,0,1,7200,2021,3
539.85002,36,2,1,0,0,0,0,0,0,1,90000,2021,3
335.62,36,2,1,0,0,0,0,0,0,1,90000,2021,3
879.67,50,2,1,0,0,0,0,0,0,1,98881.2,2021,3
113.76,50,2,1,0,0,0,0,0,0,1,122170.8,2021,3
540.02754,55,2,1,0,0,0,0,0,1,0,75000,2021,3
593.59002,55,2,1,0,0,0,0,0,1,0,75000,2021,3
39,27,1,1,0,0,0,0,0,0,1,48000,2021,3
596.30406,27,1,1,0,0,0,0,0,0,1,48000,2021,3
80.46,48,2,0,1,0,0,0,0,0,1,38000,2021,3
95.26,48,2,0,1,0,0,0,0,0,1,38000,2021,3
726.75004,35,2,1,0,0,0,0,0,0,1,112000,2021,3
376.75002,35,2,1,0,0,0,0,0,0,1,112000,2021,3
84.75,40,2,1,0,0,0,0,0,0,1,64787.6,2021,3
147.65,40,2,1,0,0,0,0,0,0,1,63332.4,2021,3
1117.32,30,1,1,0,0,0,0,0,0,1,53861.4,2021,3
767.11,30,1,1,0,0,0,0,0,0,1,59408.8,2021,3
69.94,50,1,1,0,0,0,0,0,0,1,39000,2021,3
145.49,50,1,1,0,0,0,0,0,0,1,39000,2021,3
129.19,26,2,0,1,0,0,0,0,0,1,20291.2,2021,3
592.75724,26,2,0,1,0,0,0,0,0,1,21661.8,2021,3
829.58283,56,1,1,0,0,0,0,0,0,1,77000,2021,3
265.46,56,1,1,0,0,0,0,0,0,1,77000,2021,3
493.15,68,2,1,0,0,0,0,0,0,1,50074.2,2021,3
619.07,68,2,1,0,0,0,0,0,0,1,34813.2,2021,3
340.12,53,1,1,0,0,0,0,0,0,1,172000,2021,3
237.51,53,1,1,0,0,0,0,0,0,1,172000,2021,3
258.68,55,1,1,0,0,0,0,0,0,1,75000,2021,3
493.26,55,1,1,0,0,0,0,0,0,1,75000,2021,3
584.6,35,1,1,0,0,0,0,0,0,1,25000,2021,3
464.76,35,1,1,0,0,0,0,0,0,1,25000,2021,3
1151.32,41,2,0,0,0,1,0,0,0,1,288324.1,2021,3
1054.69,41,2,0,0,0,1,0,0,0,1,288324.1,2021,3
25.52,64,1,0,0,0,1,0,0,0,1,57665.2,2021,3
34.94,36,1,0,0,0,1,0,0,0,1,60895.2,2021,3
1185.72,60,1,1,0,0,0,0,0,0,1,150000,2021,3
989.45,60,1,1,0,0,0,0,0,0,1,150000,2021,3
292.4,69,1,0,1,0,0,0,0,0,1,12512,2021,3
43.99,69,1,0,1,0,0,0,0,0,1,36315,2021,3
683.75021,48,2,0,1,0,0,0,0,0,1,147366.2,2021,3
149.96304,48,2,0,1,0,0,0,0,0,1,143469.6,2021,3
297.69099,30,2,0,0,0,1,0,0,0,1,312406.1,2021,3
268.76994,30,2,0,0,0,1,0,0,0,1,91137.4,2021,3
55.32,58,2,1,0,0,0,0,0,0,1,19109.6,2021,3
35.78,58,2,1,0,0,0,0,0,0,1,19792.6,2021,3
172.82,48,1,1,0,0,0,0,0,0,1,34000,2021,3
77.28786,48,1,1,0,0,0,0,0,0,1,34000,2021,3
617.58004,27,2,1,0,0,0,0,0,1,0,3400,2021,3
644.68,30,1,0,0,0,1,0,0,0,1,40000,2021,3
616.4,30,1,0,0,0,1,0,0,0,1,40000,2021,3
568.98777,67,2,1,0,0,0,0,0,0,1,56000,2021,3
581.95632,67,2,1,0,0,0,0,0,0,1,56000,2021,3
154,28,1,0,1,0,0,0,0,0,1,408324.1,2021,3
251.68,28,1,0,1,0,0,0,0,0,1,408324.1,2021,3
245.77,26,1,1,0,0,0,0,0,0,1,36000,2021,3
115,26,1,1,0,0,0,0,0,0,1,36000,2021,3
153.69,60,2,0,0,0,1,0,0,0,1,47718.4,2021,3
674.18107,60,2,0,0,0,1,0,0,0,1,61956.4,2021,3
359.35,70,2,0,1,0,0,0,0,0,1,28307,2021,3
190.05,70,2,0,1,0,0,0,0,0,1,28307,2021,3
900.13998,55,1,0,0,0,1,0,0,0,1,142000,2021,3
841.71,55,1,0,0,0,1,0,0,0,1,142000,2021,3
123.06,63,2,1,0,0,0,0,0,0,1,50000,2021,3
237.52,63,2,1,0,0,0,0,0,0,1,50000,2021,3
711.92,68,1,1,0,0,0,0,0,0,1,16000,2021,3
838.42,68,1,1,0,0,0,0,0,0,1,16000,2021,3
149.01,61,2,1,0,0,0,0,0,0,1,41330.6,2021,3
64.88,61,2,1,0,0,0,0,0,0,1,39844,2021,3
1452.33,45,2,0,0,0,1,0,0,0,1,73744.4,2021,3
968.09,45,2,0,0,0,1,0,0,0,1,75555.2,2021,3
867.94,46,2,1,0,0,0,0,0,0,1,83000,2021,3
95.02,46,2,1,0,0,0,0,0,0,1,83000,2021,3
737.43994,25,1,1,0,0,0,0,0,0,1,85000,2021,3
106.8,62,2,0,0,0,1,0,0,0,1,56334.4,2021,3
194.68002,62,2,0,0,0,1,0,0,0,1,57049.8,2021,3
214.12,56,2,1,0,0,0,0,0,0,1,288324.1,2021,3
391.95,56,2,1,0,0,0,0,0,0,1,288324.1,2021,3
672.36,55,1,1,0,0,0,0,0,0,1,100400,2021,3
182.3,55,1,1,0,0,0,0,0,0,1,100400,2021,3
69.77,66,2,1,0,0,0,0,0,0,1,30000,2021,3
288.99,66,2,1,0,0,0,0,0,0,1,30000,2021,3
75.7,34,1,0,1,0,0,0,0,0,1,80000,2021,3
89.88,34,1,0,1,0,0,0,0,0,1,80000,2021,3
94.7,25,1,1,0,0,0,0,0,0,1,27500,2021,3
21.66,27,2,1,0,0,0,0,0,0,1,126000,2021,3
886.34004,49,1,1,0,0,0,0,0,0,1,52429.2,2021,3
472.52998,49,1,1,0,0,0,0,0,0,1,49850,2021,3
479.08,28,1,1,0,0,0,0,0,0,1,288324.1,2021,3
51.46,54,2,1,0,0,0,0,0,0,1,14000,2021,3
53.08,54,2,1,0,0,0,0,0,0,1,14000,2021,3
125.1,22,1,1,0,0,0,0,0,0,1,25765.6,2021,3
130.32,22,1,1,0,0,0,0,0,0,1,23557.4,2021,3
212.26,33,1,1,0,0,0,0,0,0,1,61608.2,2021,3
356.82,33,1,1,0,0,0,0,0,0,1,60071.2,2021,3
73.67,42,1,0,1,0,0,0,0,0,1,160000,2021,3
57.56,42,1,0,1,0,0,0,0,0,1,160000,2021,3
768.83,67,1,1,0,0,0,0,0,0,1,91536,2021,3
419.66,67,1,1,0,0,0,0,0,0,1,74873,2021,3
141.94,60,2,1,0,0,0,0,0,0,1,59953.8,2021,3
166.92,60,2,1,0,0,0,0,0,0,1,58854.8,2021,3
63.46,23,1,1,0,0,0,0,0,0,1,5500,2021,3
211.66,23,1,1,0,0,0,0,0,0,1,5500,2021,3
463.43,60,1,1,0,0,0,0,0,0,1,195000,2021,3
206.94,60,1,1,0,0,0,0,0,0,1,195000,2021,3
641.68998,31,1,1,0,0,0,0,0,0,1,121400,2021,3
386.83,38,1,1,0,0,0,0,0,0,1,75000,2021,3
1003.00741,49,1,1,0,0,0,0,0,0,1,167000,2021,3
431.94111,49,1,1,0,0,0,0,0,0,1,167000,2021,3
55,21,1,1,0,0,0,0,0,0,1,2750,2021,3
256.99424,21,2,1,0,0,0,0,0,0,1,2750,2021,3
456.73282,66,1,1,0,0,0,0,0,0,1,26233,2021,3
666.65,66,1,1,0,0,0,0,0,0,1,24545.8,2021,3
908.96448,44,2,0,0,0,0,1,0,0,1,96670.2,2021,3
331.22,44,2,0,0,0,0,1,0,0,1,163417.2,2021,3
570.68,66,2,1,0,0,0,0,0,0,1,233000,2021,3
690.17,66,2,1,0,0,0,0,0,0,1,233000,2021,3
101.55,21,1,1,0,0,0,0,0,0,1,4800,2021,3
28.88,21,2,1,0,0,0,0,0,0,1,4800,2021,3
292.28,68,2,1,0,0,0,0,0,0,1,61268.8,2021,3
422.63808,68,2,1,0,0,0,0,0,0,1,60485.2,2021,3
84.00002,23,2,1,0,0,0,0,0,0,1,30000,2021,3
332.34,60,2,0,1,0,0,0,0,0,1,85800,2021,3
278.62,60,2,0,1,0,0,0,0,0,1,85800,2021,3
269.99996,48,1,1,0,0,0,0,0,0,1,90000,2021,3
349.99994,48,1,1,0,0,0,0,0,0,1,90000,2021,3
1111.45095,59,2,1,0,0,0,0,0,0,1,129000,2021,3
761.62,59,2,1,0,0,0,0,0,0,1,129000,2021,3
1458.76564,87,2,1,0,0,0,0,0,0,1,131727.6,2021,3
456.36,33,2,1,0,0,0,0,0,0,1,125798.6,2021,3
204.98,25,2,1,0,0,0,0,0,0,1,50000,2021,3
224.4,25,2,1,0,0,0,0,0,0,1,50000,2021,3
398.5824,27,2,1,0,0,0,0,0,0,1,146200,2021,3
436.7,27,2,1,0,0,0,0,0,0,1,148528.2,2021,3
345.28002,35,1,1,0,0,0,0,0,0,1,239000,2021,3
367.68,35,1,1,0,0,0,0,0,0,1,239000,2021,3
719.78998,56,1,0,0,0,0,0,1,0,1,169288.8,2021,3
1131.76992,56,1,0,0,0,0,0,1,0,1,168845.4,2021,3
90.92,54,1,1,0,0,0,0,0,0,1,89000,2021,3
317.92,54,1,1,0,0,0,0,0,0,1,89000,2021,3
317.14,46,1,1,0,0,0,0,0,0,1,288324.1,2021,3
1036,46,1,1,0,0,0,0,0,0,1,140819.2,2021,3
193.59,33,2,1,0,0,0,0,0,0,1,66000,2021,3
99.26,33,2,1,0,0,0,0,0,0,1,66000,2021,3
187.79,28,2,1,0,0,0,0,0,0,1,88000,2021,3
115.05178,28,2,1,0,0,0,0,0,0,1,88000,2021,3
430.14,59,2,1,0,0,0,0,0,0,1,51000,2021,3
627.95,59,2,1,0,0,0,0,0,0,1,51000,2021,3
428.6,47,2,1,0,0,0,0,0,0,1,69772.8,2021,3
598.58,47,2,1,0,0,0,0,0,0,1,72988.4,2021,3
569.58,68,2,0,1,0,0,0,0,0,1,119200,2021,3
190.1,68,2,0,1,0,0,0,0,0,1,119200,2021,3
345.05831,56,2,0,1,0,0,0,0,0,1,89266.4,2021,3
845.72879,56,2,0,1,0,0,0,0,0,1,90693,2021,3
1238.23996,64,2,0,0,0,1,0,0,0,1,75000,2021,3
459.63961,64,2,0,0,0,1,0,0,0,1,75000,2021,3
10.59,45,1,1,0,0,0,0,0,0,1,72775.2,2021,3
66.54,45,1,1,0,0,0,0,0,0,1,81568.2,2021,3
167.94,36,1,1,0,0,0,0,0,0,1,43516.8,2021,3
184.56,36,1,1,0,0,0,0,0,0,1,42971.4,2021,3
599.85,29,1,1,0,0,0,0,0,0,1,110000,2021,3
799.75143,29,1,1,0,0,0,0,0,0,1,110000,2021,3
215.04,31,2,0,0,0,1,0,0,0,1,70000,2021,3
146.92,31,2,0,0,0,1,0,0,0,1,70000,2021,3
757.97004,30,2,1,0,0,0,0,0,0,1,172823,2021,3
927.0699,30,2,1,0,0,0,0,0,0,1,170890.8,2021,3
566.95,34,1,1,0,0,0,0,0,0,1,114500,2021,3
5.84,34,1,1,0,0,0,0,0,0,1,114500,2021,3
189.84,72,1,1,0,0,0,0,0,0,1,14000,2021,3
170.66,72,1,1,0,0,0,0,0,0,1,14000,2021,3
221.08,64,1,1,0,0,0,0,0,0,1,74281.6,2021,3
241.98,69,2,0,1,0,0,0,0,0,1,38832.4,2021,3
51.96,32,2,1,0,0,0,0,0,0,1,89759.4,2021,3
71.21,21,1,1,0,0,0,0,0,0,1,7000,2021,3
102.57,21,1,1,0,0,0,0,0,0,1,7000,2021,3
112.37,29,2,0,1,0,0,0,0,0,1,40000,2021,3
124.85042,29,2,0,1,0,0,0,0,0,1,40000,2021,3
598.45,66,1,1,0,0,0,0,0,0,1,155592.8,2021,3
564.18,66,1,1,0,0,0,0,0,0,1,299983.3,2021,3
79.13,34,1,1,0,0,0,0,0,0,1,18617.6,2021,3
260.71695,57,2,1,0,0,0,0,0,0,1,25457.2,2021,3
408.45001,57,2,1,0,0,0,0,0,0,1,23990,2021,3
1130.42,44,1,1,0,0,0,0,0,0,1,109940.6,2021,3
54,44,1,1,0,0,0,0,0,0,1,288324.1,2021,3
841.18,32,1,1,0,0,0,0,0,0,1,101006,2021,3
288.67,34,1,1,0,0,0,0,0,0,1,101006,2021,3
20.22,72,2,1,0,0,0,0,0,0,1,15000,2021,3
32.04,72,2,1,0,0,0,0,0,0,1,15000,2021,3
103.83,69,2,1,0,0,0,0,0,0,1,2500,2021,3
371.34,69,2,1,0,0,0,0,0,0,1,2500,2021,3
251.6,67,1,1,0,0,0,0,0,0,1,250,2021,3
581.78,67,1,1,0,0,0,0,0,0,1,250,2021,3
262.87,49,2,1,0,0,0,0,0,0,1,16000,2021,3
224.74,49,2,1,0,0,0,0,0,0,1,16000,2021,3
142.73,22,2,1,0,0,0,0,0,0,1,63033,2021,3
348.39617,22,2,1,0,0,0,0,0,0,1,63033,2021,3
716.5215,36,1,1,0,0,0,0,0,0,1,66400,2021,3
593.3553,36,1,1,0,0,0,0,0,0,1,66400,2021,3
315.22043,33,2,1,0,0,0,0,0,0,1,50000,2021,3
239.02,33,2,1,0,0,0,0,0,0,1,50000,2021,3
98.58,47,2,1,0,0,0,0,0,0,1,54492.8,2021,3
228.16,52,2,0,1,0,0,0,0,0,1,16246.8,2021,3
84.66,52,2,0,1,0,0,0,0,0,1,17742.4,2021,3
474.85,67,2,1,0,0,0,0,0,0,1,30000,2021,3
581.5,67,2,1,0,0,0,0,0,0,1,30000,2021,3
30.82,24,2,0,1,0,0,0,0,0,1,18400,2021,3
184.04,43,2,1,0,0,0,0,0,0,1,35000,2021,3
265.06,43,2,1,0,0,0,0,0,0,1,35000,2021,3
89.43,59,2,1,0,0,0,0,0,0,1,43190.6,2021,3
214.85,59,2,1,0,0,0,0,0,0,1,41180.6,2021,3
167.08,22,2,1,0,0,0,0,0,0,1,5000,2021,3
219.92,22,2,1,0,0,0,0,0,0,1,5000,2021,3
1624,52,2,1,0,0,0,0,0,0,1,293924.1,2021,3
1080,52,2,1,0,0,0,0,0,0,1,293924.1,2021,3
126.8,17,1,1,0,0,0,0,0,0,1,288924.1,2021,3
84.9,17,1,1,0,0,0,0,0,0,1,288924.1,2021,3
492.96,32,2,1,0,0,0,0,0,0,1,142563.6,2021,3
886.21,32,2,1,0,0,0,0,0,0,1,174083.8,2021,3
81.08,47,2,1,0,0,0,0,0,0,1,18825.6,2021,3
77.92,47,2,1,0,0,0,0,0,0,1,15437.6,2021,3
246.56,28,2,1,0,0,0,0,0,0,1,43500,2021,3
13.4,28,2,1,0,0,0,0,0,0,1,43500,2021,3
316.99,68,2,1,0,0,0,0,0,0,1,35021.2,2021,3
155.2,68,2,1,0,0,0,0,0,0,1,29843,2021,3
350.38,77,2,0,0,0,1,0,0,0,1,50169.8,2021,3
